datetime,carbon,hour_sin,hour_cos,is_weekend,is_night,day_of_week
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,0,1,1
